0.000e+00,0.000e+00,0.000e+00,0.000e+00
5.000e-01,0.000e+00,0.000e+00,0.000e+00
5.000e-01,5.000e-01,0.000e+00,0.000e+00
5.000e-01,5.000e-01,5.000e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
4.000e-01,0.000e+00,0.000e+00,0.000e+00
4.000e-01,6.000e-01,0.000e+00,0.000e+00
5.000e-01,4.000e-01,4.000e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
3.077e-01,0.000e+00,0.000e+00,0.000e+00
3.077e-01,6.000e-01,0.000e+00,0.000e+00
4.000e-01,4.000e-01,4.000e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
2.286e-01,0.000e+00,0.000e+00,0.000e+00
2.286e-01,6.000e-01,0.000e+00,0.000e+00
3.077e-01,4.000e-01,4.000e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.649e-01,0.000e+00,0.000e+00,0.000e+00
1.649e-01,6.923e-01,0.000e+00,0.000e+00
3.077e-01,3.077e-01,3.077e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
1.164e-01,0.000e+00,0.000e+00,0.000e+00
1.164e-01,6.923e-01,0.000e+00,0.000e+00
4.000e-01,2.286e-01,2.286e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,6.000e-01,0.000e+00,0.000e+00
3.077e-01,2.286e-01,1.649e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,6.000e-01,0.000e+00,0.000e+00
2.286e-01,1.649e-01,1.164e-01,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,6.000e-01,0.000e+00,0.000e+00
1.649e-01,1.164e-01,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.164e-01,6.000e-01,0.000e+00,0.000e+00
2.286e-01,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.164e-01,6.000e-01,0.000e+00,0.000e+00
2.286e-01,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.164e-01,6.000e-01,0.000e+00,0.000e+00
1.649e-01,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,5.000e-01,0.000e+00,0.000e+00
1.164e-01,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
2.286e-01,6.000e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,6.923e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
2.286e-01,7.714e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,7.714e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.649e-01,7.714e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
1.164e-01,7.714e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
8.071e-02,8.351e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
8.071e-02,8.351e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
8.071e-02,8.836e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
0.000e+00,0.000e+00,0.000e+00,0.000e+00
8.071e-02,0.000e+00,0.000e+00,0.000e+00
8.071e-02,9.193e-01,0.000e+00,0.000e+00
8.071e-02,8.071e-02,8.071e-02,0.000e+00
